execution_id,control_id,execution_date,status,tested_by,evidence,notes
EXEC_00011463,CTRL_045,2024-11-20,passed,Alice Smith,screenshot_CTRL_045_20241120.pdf,No exceptions identified
EXEC_00011464,CTRL_045,2024-11-27,failed,Emma Davis,report_CTRL_045_20241127.pdf,Significant deficiency found
EXEC_00011465,CTRL_045,2024-12-04,passed,Frank Miller,log_file_CTRL_045_20241204.pdf,Compliance verified
EXEC_00011466,CTRL_045,2024-12-11,passed,Emma Davis,report_CTRL_045_20241211.pdf,All checks completed successfully
EXEC_00011467,CTRL_045,2024-12-18,passed,Jack Anderson,report_CTRL_045_20241218.pdf,All checks completed successfully
EXEC_00011468,CTRL_045,2024-12-25,passed,Emma Davis,checklist_CTRL_045_20241225.pdf,Control operating effectively
EXEC_00011469,CTRL_045,2025-01-01,passed,Bob Johnson,screenshot_CTRL_045_20250101.pdf,Control operating effectively
EXEC_00011470,CTRL_045,2025-01-08,not_tested,Frank Miller,,System unavailable for testing
EXEC_00011471,CTRL_045,2025-01-15,passed,Alice Smith,report_CTRL_045_20250115.pdf,Control operating effectively
EXEC_00011472,CTRL_045,2025-01-22,passed,Bob Johnson,screenshot_CTRL_045_20250122.pdf,Compliance verified
EXEC_00011473,CTRL_045,2025-01-29,not_tested,Bob Johnson,,System unavailable for testing
EXEC_00011474,CTRL_046,2023-02-01,passed,Frank Miller,screenshot_CTRL_046_20230201.pdf,All checks completed successfully
EXEC_00011475,CTRL_046,2023-02-08,failed,Bob Johnson,checklist_CTRL_046_20230208.pdf,Non-compliance detected
EXEC_00011476,CTRL_046,2023-02-15,passed,Jack Anderson,log_file_CTRL_046_20230215.pdf,All checks completed successfully
EXEC_00011477,CTRL_046,2023-02-22,not_tested,Alice Smith,,Testing postponed due to resource constraints
EXEC_00011478,CTRL_046,2023-03-01,failed,Iris Taylor,attestation_CTRL_046_20230301.pdf,Control not operating as designed
EXEC_00011479,CTRL_046,2023-03-08,passed,Alice Smith,checklist_CTRL_046_20230308.pdf,No exceptions identified
EXEC_00011480,CTRL_046,2023-03-15,failed,Jack Anderson,attestation_CTRL_046_20230315.pdf,Significant deficiency found
EXEC_00011481,CTRL_046,2023-03-22,passed,Emma Davis,report_CTRL_046_20230322.pdf,Control operating effectively
EXEC_00011482,CTRL_046,2023-03-29,passed,David Brown,checklist_CTRL_046_20230329.pdf,Compliance verified
EXEC_00011483,CTRL_046,2023-04-05,passed,Carol Williams,checklist_CTRL_046_20230405.pdf,No exceptions identified
EXEC_00011484,CTRL_046,2023-04-12,passed,Carol Williams,attestation_CTRL_046_20230412.pdf,All checks completed successfully
EXEC_00011485,CTRL_046,2023-04-19,not_tested,David Brown,,System unavailable for testing
EXEC_00011486,CTRL_046,2023-04-26,passed,Carol Williams,checklist_CTRL_046_20230426.pdf,All checks completed successfully
EXEC_00011487,CTRL_046,2023-05-03,not_applicable,Iris Taylor,report_CTRL_046_20230503.pdf,System not in scope
EXEC_00011488,CTRL_046,2023-05-10,passed,Alice Smith,report_CTRL_046_20230510.pdf,All checks completed successfully
EXEC_00011489,CTRL_046,2023-05-17,passed,David Brown,report_CTRL_046_20230517.pdf,All checks completed successfully
EXEC_00011490,CTRL_046,2023-05-24,passed,David Brown,checklist_CTRL_046_20230524.pdf,Control operating effectively
EXEC_00011491,CTRL_046,2023-05-31,passed,Grace Wilson,attestation_CTRL_046_20230531.pdf,Compliance verified
EXEC_00011492,CTRL_046,2023-06-07,passed,Carol Williams,report_CTRL_046_20230607.pdf,Control operating effectively
EXEC_00011493,CTRL_046,2023-06-14,passed,Bob Johnson,report_CTRL_046_20230614.pdf,All checks completed successfully
EXEC_00011494,CTRL_046,2023-06-21,failed,Grace Wilson,attestation_CTRL_046_20230621.pdf,Control not operating as designed
EXEC_00011495,CTRL_046,2023-06-28,not_tested,David Brown,,System unavailable for testing
EXEC_00011496,CTRL_046,2023-07-05,passed,Grace Wilson,screenshot_CTRL_046_20230705.pdf,All checks completed successfully
EXEC_00011497,CTRL_046,2023-07-12,passed,Bob Johnson,log_file_CTRL_046_20230712.pdf,All checks completed successfully
EXEC_00011498,CTRL_046,2023-07-19,not_tested,Iris Taylor,,System unavailable for testing
EXEC_00011499,CTRL_046,2023-07-26,passed,Carol Williams,checklist_CTRL_046_20230726.pdf,Control operating effectively
EXEC_00011500,CTRL_046,2023-08-02,passed,Carol Williams,attestation_CTRL_046_20230802.pdf,No exceptions identified
EXEC_00011501,CTRL_046,2023-08-09,failed,Carol Williams,attestation_CTRL_046_20230809.pdf,Significant deficiency found
EXEC_00011502,CTRL_046,2023-08-16,passed,Iris Taylor,screenshot_CTRL_046_20230816.pdf,No exceptions identified
EXEC_00011503,CTRL_046,2023-08-23,passed,Grace Wilson,screenshot_CTRL_046_20230823.pdf,Compliance verified
EXEC_00011504,CTRL_046,2023-08-30,passed,Emma Davis,attestation_CTRL_046_20230830.pdf,No exceptions identified
EXEC_00011505,CTRL_046,2023-09-06,passed,Bob Johnson,report_CTRL_046_20230906.pdf,Control operating effectively
EXEC_00011506,CTRL_046,2023-09-13,failed,David Brown,screenshot_CTRL_046_20230913.pdf,Non-compliance detected
EXEC_00011507,CTRL_046,2023-09-20,passed,Iris Taylor,attestation_CTRL_046_20230920.pdf,No exceptions identified
EXEC_00011508,CTRL_046,2023-09-27,passed,Carol Williams,attestation_CTRL_046_20230927.pdf,Control operating effectively
EXEC_00011509,CTRL_046,2023-10-04,passed,David Brown,attestation_CTRL_046_20231004.pdf,All checks completed successfully
EXEC_00011510,CTRL_046,2023-10-11,failed,Bob Johnson,attestation_CTRL_046_20231011.pdf,Exception identified - requires remediation
EXEC_00011511,CTRL_046,2023-10-18,passed,Iris Taylor,checklist_CTRL_046_20231018.pdf,No exceptions identified
EXEC_00011512,CTRL_046,2023-10-25,passed,Carol Williams,attestation_CTRL_046_20231025.pdf,Compliance verified
EXEC_00011513,CTRL_046,2023-11-01,passed,Jack Anderson,attestation_CTRL_046_20231101.pdf,All checks completed successfully
EXEC_00011514,CTRL_046,2023-11-08,not_applicable,Jack Anderson,log_file_CTRL_046_20231108.pdf,Control not applicable for this period
EXEC_00011515,CTRL_046,2023-11-15,passed,Jack Anderson,log_file_CTRL_046_20231115.pdf,Control operating effectively
EXEC_00011516,CTRL_046,2023-11-22,passed,Carol Williams,checklist_CTRL_046_20231122.pdf,All checks completed successfully
EXEC_00011517,CTRL_046,2023-11-29,passed,Emma Davis,attestation_CTRL_046_20231129.pdf,All checks completed successfully
EXEC_00011518,CTRL_046,2023-12-06,failed,Iris Taylor,attestation_CTRL_046_20231206.pdf,Exception identified - requires remediation
EXEC_00011519,CTRL_046,2023-12-13,passed,Carol Williams,attestation_CTRL_046_20231213.pdf,No exceptions identified
EXEC_00011520,CTRL_046,2023-12-20,passed,Iris Taylor,log_file_CTRL_046_20231220.pdf,Compliance verified
EXEC_00011521,CTRL_046,2023-12-27,passed,Emma Davis,report_CTRL_046_20231227.pdf,All checks completed successfully
EXEC_00011522,CTRL_046,2024-01-03,passed,Carol Williams,checklist_CTRL_046_20240103.pdf,Control operating effectively
EXEC_00011523,CTRL_046,2024-01-10,passed,Iris Taylor,checklist_CTRL_046_20240110.pdf,No exceptions identified
EXEC_00011524,CTRL_046,2024-01-17,failed,Alice Smith,checklist_CTRL_046_20240117.pdf,Control not operating as designed
EXEC_00011525,CTRL_046,2024-01-24,not_applicable,Alice Smith,attestation_CTRL_046_20240124.pdf,Process not active
EXEC_00011526,CTRL_046,2024-01-31,passed,Frank Miller,checklist_CTRL_046_20240131.pdf,All checks completed successfully
EXEC_00011527,CTRL_046,2024-02-07,passed,Henry Moore,log_file_CTRL_046_20240207.pdf,Control operating effectively
EXEC_00011528,CTRL_046,2024-02-14,not_tested,Frank Miller,,System unavailable for testing
EXEC_00011529,CTRL_046,2024-02-21,passed,Jack Anderson,screenshot_CTRL_046_20240221.pdf,No exceptions identified
EXEC_00011530,CTRL_046,2024-02-28,passed,Frank Miller,checklist_CTRL_046_20240228.pdf,All checks completed successfully
EXEC_00011531,CTRL_046,2024-03-06,failed,Iris Taylor,log_file_CTRL_046_20240306.pdf,Significant deficiency found
EXEC_00011532,CTRL_046,2024-03-13,failed,Alice Smith,report_CTRL_046_20240313.pdf,Exception identified - requires remediation
EXEC_00011533,CTRL_046,2024-03-20,passed,Iris Taylor,report_CTRL_046_20240320.pdf,Control operating effectively
EXEC_00011534,CTRL_046,2024-03-27,failed,Grace Wilson,screenshot_CTRL_046_20240327.pdf,Non-compliance detected
EXEC_00011535,CTRL_046,2024-04-03,failed,Emma Davis,attestation_CTRL_046_20240403.pdf,Non-compliance detected
EXEC_00011536,CTRL_046,2024-04-10,failed,Alice Smith,report_CTRL_046_20240410.pdf,Control not operating as designed
EXEC_00011537,CTRL_046,2024-04-17,not_tested,Frank Miller,,Scheduled for next period
EXEC_00011538,CTRL_046,2024-04-24,passed,Grace Wilson,checklist_CTRL_046_20240424.pdf,Control operating effectively
EXEC_00011539,CTRL_046,2024-05-01,passed,Emma Davis,checklist_CTRL_046_20240501.pdf,All checks completed successfully
EXEC_00011540,CTRL_046,2024-05-08,passed,Frank Miller,checklist_CTRL_046_20240508.pdf,Compliance verified
EXEC_00011541,CTRL_046,2024-05-15,failed,Emma Davis,attestation_CTRL_046_20240515.pdf,Significant deficiency found
EXEC_00011542,CTRL_046,2024-05-22,passed,Henry Moore,checklist_CTRL_046_20240522.pdf,Control operating effectively
EXEC_00011543,CTRL_046,2024-05-29,not_tested,Alice Smith,,Testing postponed due to resource constraints
EXEC_00011544,CTRL_046,2024-06-05,passed,Carol Williams,attestation_CTRL_046_20240605.pdf,All checks completed successfully
EXEC_00011545,CTRL_046,2024-06-12,not_tested,Bob Johnson,,Testing postponed due to resource constraints
EXEC_00011546,CTRL_046,2024-06-19,failed,Grace Wilson,screenshot_CTRL_046_20240619.pdf,Non-compliance detected
EXEC_00011547,CTRL_046,2024-06-26,passed,Emma Davis,report_CTRL_046_20240626.pdf,All checks completed successfully
EXEC_00011548,CTRL_046,2024-07-03,failed,Carol Williams,report_CTRL_046_20240703.pdf,Control not operating as designed
EXEC_00011549,CTRL_046,2024-07-10,passed,Alice Smith,log_file_CTRL_046_20240710.pdf,Compliance verified
EXEC_00011550,CTRL_046,2024-07-17,failed,Henry Moore,screenshot_CTRL_046_20240717.pdf,Control not operating as designed
EXEC_00011551,CTRL_046,2024-07-24,not_applicable,Grace Wilson,attestation_CTRL_046_20240724.pdf,Process not active
EXEC_00011552,CTRL_046,2024-07-31,failed,Iris Taylor,checklist_CTRL_046_20240731.pdf,Significant deficiency found
EXEC_00011553,CTRL_046,2024-08-07,passed,Henry Moore,log_file_CTRL_046_20240807.pdf,No exceptions identified
EXEC_00011554,CTRL_046,2024-08-14,passed,Frank Miller,attestation_CTRL_046_20240814.pdf,Compliance verified
EXEC_00011555,CTRL_046,2024-08-21,passed,Grace Wilson,attestation_CTRL_046_20240821.pdf,No exceptions identified
EXEC_00011556,CTRL_046,2024-08-28,passed,Grace Wilson,checklist_CTRL_046_20240828.pdf,No exceptions identified
EXEC_00011557,CTRL_046,2024-09-04,not_applicable,Iris Taylor,checklist_CTRL_046_20240904.pdf,Process not active
EXEC_00011558,CTRL_046,2024-09-11,passed,Grace Wilson,log_file_CTRL_046_20240911.pdf,Compliance verified
EXEC_00011559,CTRL_046,2024-09-18,passed,Alice Smith,report_CTRL_046_20240918.pdf,All checks completed successfully
EXEC_00011560,CTRL_046,2024-09-25,passed,Frank Miller,log_file_CTRL_046_20240925.pdf,Compliance verified
EXEC_00011561,CTRL_046,2024-10-02,passed,Frank Miller,screenshot_CTRL_046_20241002.pdf,Control operating effectively
EXEC_00011562,CTRL_046,2024-10-09,passed,Jack Anderson,attestation_CTRL_046_20241009.pdf,No exceptions identified
EXEC_00011563,CTRL_046,2024-10-16,passed,Emma Davis,attestation_CTRL_046_20241016.pdf,No exceptions identified
EXEC_00011564,CTRL_046,2024-10-23,passed,Alice Smith,log_file_CTRL_046_20241023.pdf,All checks completed successfully
EXEC_00011565,CTRL_046,2024-10-30,passed,Emma Davis,log_file_CTRL_046_20241030.pdf,All checks completed successfully
EXEC_00011566,CTRL_046,2024-11-06,passed,Grace Wilson,screenshot_CTRL_046_20241106.pdf,Control operating effectively
EXEC_00011567,CTRL_046,2024-11-13,passed,Grace Wilson,attestation_CTRL_046_20241113.pdf,No exceptions identified
EXEC_00011568,CTRL_046,2024-11-20,passed,Bob Johnson,attestation_CTRL_046_20241120.pdf,All checks completed successfully
EXEC_00011569,CTRL_046,2024-11-27,passed,Bob Johnson,screenshot_CTRL_046_20241127.pdf,Compliance verified
EXEC_00011570,CTRL_046,2024-12-04,failed,Frank Miller,attestation_CTRL_046_20241204.pdf,Non-compliance detected
EXEC_00011571,CTRL_046,2024-12-11,passed,Emma Davis,screenshot_CTRL_046_20241211.pdf,Control operating effectively
EXEC_00011572,CTRL_046,2024-12-18,passed,Bob Johnson,screenshot_CTRL_046_20241218.pdf,Control operating effectively
EXEC_00011573,CTRL_046,2024-12-25,failed,Carol Williams,log_file_CTRL_046_20241225.pdf,Exception identified - requires remediation
EXEC_00011574,CTRL_046,2025-01-01,passed,Jack Anderson,checklist_CTRL_046_20250101.pdf,Compliance verified
EXEC_00011575,CTRL_046,2025-01-08,failed,Bob Johnson,attestation_CTRL_046_20250108.pdf,Exception identified - requires remediation
EXEC_00011576,CTRL_046,2025-01-15,failed,Grace Wilson,checklist_CTRL_046_20250115.pdf,Significant deficiency found
EXEC_00011577,CTRL_046,2025-01-22,passed,David Brown,checklist_CTRL_046_20250122.pdf,All checks completed successfully
EXEC_00011578,CTRL_046,2025-01-29,failed,Iris Taylor,attestation_CTRL_046_20250129.pdf,Exception identified - requires remediation
EXEC_00011579,CTRL_047,2023-02-01,failed,Iris Taylor,log_file_CTRL_047_20230201.pdf,Control not operating as designed
EXEC_00011580,CTRL_047,2023-02-08,passed,Emma Davis,screenshot_CTRL_047_20230208.pdf,Compliance verified
EXEC_00011581,CTRL_047,2023-02-15,passed,Emma Davis,checklist_CTRL_047_20230215.pdf,No exceptions identified
EXEC_00011582,CTRL_047,2023-02-22,not_applicable,David Brown,log_file_CTRL_047_20230222.pdf,System not in scope
EXEC_00011583,CTRL_047,2023-03-01,passed,Iris Taylor,attestation_CTRL_047_20230301.pdf,Control operating effectively
EXEC_00011584,CTRL_047,2023-03-08,failed,Grace Wilson,report_CTRL_047_20230308.pdf,Significant deficiency found
EXEC_00011585,CTRL_047,2023-03-15,passed,Bob Johnson,attestation_CTRL_047_20230315.pdf,Compliance verified
EXEC_00011586,CTRL_047,2023-03-22,failed,Grace Wilson,log_file_CTRL_047_20230322.pdf,Non-compliance detected
EXEC_00011587,CTRL_047,2023-03-29,passed,Alice Smith,attestation_CTRL_047_20230329.pdf,No exceptions identified
EXEC_00011588,CTRL_047,2023-04-05,passed,Jack Anderson,checklist_CTRL_047_20230405.pdf,No exceptions identified
EXEC_00011589,CTRL_047,2023-04-12,passed,Bob Johnson,checklist_CTRL_047_20230412.pdf,All checks completed successfully
EXEC_00011590,CTRL_047,2023-04-19,passed,Alice Smith,log_file_CTRL_047_20230419.pdf,Control operating effectively
EXEC_00011591,CTRL_047,2023-04-26,passed,Carol Williams,checklist_CTRL_047_20230426.pdf,All checks completed successfully
EXEC_00011592,CTRL_047,2023-05-03,passed,Henry Moore,log_file_CTRL_047_20230503.pdf,All checks completed successfully
EXEC_00011593,CTRL_047,2023-05-10,passed,Iris Taylor,log_file_CTRL_047_20230510.pdf,No exceptions identified
EXEC_00011594,CTRL_047,2023-05-17,passed,Iris Taylor,checklist_CTRL_047_20230517.pdf,Compliance verified
EXEC_00011595,CTRL_047,2023-05-24,passed,Frank Miller,attestation_CTRL_047_20230524.pdf,All checks completed successfully
EXEC_00011596,CTRL_047,2023-05-31,passed,Grace Wilson,attestation_CTRL_047_20230531.pdf,All checks completed successfully
EXEC_00011597,CTRL_047,2023-06-07,passed,Henry Moore,attestation_CTRL_047_20230607.pdf,Control operating effectively
EXEC_00011598,CTRL_047,2023-06-14,passed,David Brown,report_CTRL_047_20230614.pdf,Control operating effectively
EXEC_00011599,CTRL_047,2023-06-21,passed,Emma Davis,report_CTRL_047_20230621.pdf,Control operating effectively
EXEC_00011600,CTRL_047,2023-06-28,failed,Emma Davis,log_file_CTRL_047_20230628.pdf,Control not operating as designed
EXEC_00011601,CTRL_047,2023-07-05,passed,Frank Miller,attestation_CTRL_047_20230705.pdf,All checks completed successfully
EXEC_00011602,CTRL_047,2023-07-12,not_tested,Carol Williams,,System unavailable for testing
EXEC_00011603,CTRL_047,2023-07-19,passed,Henry Moore,report_CTRL_047_20230719.pdf,All checks completed successfully
EXEC_00011604,CTRL_047,2023-07-26,failed,Carol Williams,checklist_CTRL_047_20230726.pdf,Non-compliance detected
EXEC_00011605,CTRL_047,2023-08-02,failed,Frank Miller,report_CTRL_047_20230802.pdf,Non-compliance detected
EXEC_00011606,CTRL_047,2023-08-09,passed,Iris Taylor,checklist_CTRL_047_20230809.pdf,Control operating effectively
EXEC_00011607,CTRL_047,2023-08-16,passed,Alice Smith,screenshot_CTRL_047_20230816.pdf,Control operating effectively
EXEC_00011608,CTRL_047,2023-08-23,passed,Emma Davis,report_CTRL_047_20230823.pdf,Control operating effectively
EXEC_00011609,CTRL_047,2023-08-30,passed,Bob Johnson,report_CTRL_047_20230830.pdf,Compliance verified
EXEC_00011610,CTRL_047,2023-09-06,passed,Henry Moore,checklist_CTRL_047_20230906.pdf,Control operating effectively
EXEC_00011611,CTRL_047,2023-09-13,failed,Emma Davis,screenshot_CTRL_047_20230913.pdf,Control not operating as designed
EXEC_00011612,CTRL_047,2023-09-20,passed,Grace Wilson,report_CTRL_047_20230920.pdf,Control operating effectively
EXEC_00011613,CTRL_047,2023-09-27,passed,Grace Wilson,screenshot_CTRL_047_20230927.pdf,Control operating effectively
EXEC_00011614,CTRL_047,2023-10-04,failed,Grace Wilson,log_file_CTRL_047_20231004.pdf,Exception identified - requires remediation
EXEC_00011615,CTRL_047,2023-10-11,failed,Carol Williams,attestation_CTRL_047_20231011.pdf,Significant deficiency found
EXEC_00011616,CTRL_047,2023-10-18,passed,Carol Williams,log_file_CTRL_047_20231018.pdf,Control operating effectively
EXEC_00011617,CTRL_047,2023-10-25,passed,Bob Johnson,log_file_CTRL_047_20231025.pdf,Control operating effectively
EXEC_00011618,CTRL_047,2023-11-01,not_tested,Bob Johnson,,Testing postponed due to resource constraints
EXEC_00011619,CTRL_047,2023-11-08,passed,Grace Wilson,attestation_CTRL_047_20231108.pdf,No exceptions identified
EXEC_00011620,CTRL_047,2023-11-15,passed,Emma Davis,attestation_CTRL_047_20231115.pdf,No exceptions identified
EXEC_00011621,CTRL_047,2023-11-22,passed,Alice Smith,screenshot_CTRL_047_20231122.pdf,Control operating effectively
EXEC_00011622,CTRL_047,2023-11-29,passed,Henry Moore,screenshot_CTRL_047_20231129.pdf,Control operating effectively
EXEC_00011623,CTRL_047,2023-12-06,passed,Frank Miller,log_file_CTRL_047_20231206.pdf,Control operating effectively
EXEC_00011624,CTRL_047,2023-12-13,passed,Grace Wilson,report_CTRL_047_20231213.pdf,All checks completed successfully
EXEC_00011625,CTRL_047,2023-12-20,not_applicable,Jack Anderson,report_CTRL_047_20231220.pdf,Control not applicable for this period
EXEC_00011626,CTRL_047,2023-12-27,passed,Iris Taylor,attestation_CTRL_047_20231227.pdf,Control operating effectively
